CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,Age,AgeGroup,AveMonthSpend,NCarsGroup,NChildrenAtHomeGroup,BikeBuyer
21032,Brendan,Shan,Hauptstr 2929,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0138,1969-10-16,Partial College,Manual,M,S,1,1,0,0,25326,28.0,25-45,58,1-2,No,0
21033,Preston,Subram,"345, rue des Grands Champs",Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0189,1969-11-10,Bachelors ,Clerical,M,S,0,0,0,0,79134,28.0,25-45,79,No,No,0
21034,Jacqueline,Kelly,1745 Chickpea Ct,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0141,1969-09-23,Bachelors ,Clerical,F,S,0,0,0,0,51258,28.0,25-45,46,No,No,1
21035,Roy,Sanchez,Hüttenstr 9005,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0164,1969-07-16,Bachelors ,Clerical,M,M,1,0,0,1,57010,28.0,25-45,75,No,No,0
21036,Ruben,Hernandez,3876 Barquentine Court,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0177,1969-06-22,Bachelors ,Clerical,M,M,1,0,0,1,71830,28.0,25-45,81,No,No,0
21038,Pedro,Lopez,"22, quai de l´ Iton",Paris,Seine (Paris),France,75008,1 (11) 500 555-0119,1969-08-26,Graduate Degree,Clerical,M,M,1,0,0,0,78160,28.0,25-45,81,No,No,0
21040,Chad,Luo,5806 Old Oak Dr.,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0141,1969-03-22,Graduate Degree,Skilled Manual,M,S,0,0,0,0,81569,28.0,25-45,68,No,No,0
21041,Eddie,Serrano,"81, cours Mirabeau",Paris,Seine (Paris),France,75012,1 (11) 500 555-0186,1952-11-04,Partial College,Manual,M,M,1,1,0,2,16829,45.0,45-55,60,1-2,No,0
21042,Jon,Liang,Charlottenstr 46262,Salzgitter,Hessen,Germany,38231,1 (11) 500 555-0125,1952-08-10,Partial College,Manual,M,M,1,1,0,2,27173,45.0,45-55,61,1-2,No,0
21044,Franklin,Zheng,5664 Wilke Drive,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0147,1951-07-10,Partial College,Manual,M,M,1,1,0,2,15941,46.0,45-55,58,1-2,No,0
21045,Evelyn,Prasad,"201, avenue de la Gare",Roubaix,Nord,France,59100,1 (11) 500 555-0116,1953-11-04,High School,Manual,F,S,1,2,1,2,11350,44.0,25-45,44,1-2,>=1,0
21046,Terrance,Suri,5524 Virgil St,London,England,United Kingdom,W1X3SE,1 (11) 500 555-0118,1953-09-13,High School,Manual,M,M,0,2,1,2,11111,44.0,25-45,69,1-2,>=1,0
21047,Sheena,Andersen,Galeriestr 6267,Poing,Saarland,Germany,66041,1 (11) 500 555-0118,1968-01-27,Partial College,Manual,F,S,0,0,1,1,24911,29.0,25-45,48,No,>=1,0
21049,James,Sharma,7601 Green Valley Rd,Peterborough,England,United Kingdom,PB12,1 (11) 500 555-0153,1968-06-08,Partial College,Manual,M,S,0,1,1,1,22742,29.0,25-45,71,1-2,>=1,1
21050,Alan,Cai,"280, rue Lamarck",Paris,Seine (Paris),France,75019,1 (11) 500 555-0154,1968-02-04,Bachelors ,Clerical,M,M,1,0,0,1,61113,29.0,25-45,70,No,No,0
21051,Sabrina,Alonso,Platz des Landtags 22,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0157,1968-05-28,Bachelors ,Clerical,F,M,1,0,0,1,53584,29.0,25-45,50,No,No,0
21052,Sheena,Xu,Hansaallee 123,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0144,1968-03-11,Bachelors ,Clerical,F,S,0,0,1,1,60730,29.0,25-45,50,No,>=1,1
21055,Kristi,Carlson,Berliner Platz 92,Hof,Bayern,Germany,95010,1 (11) 500 555-0114,1968-07-06,Graduate Degree,Clerical,F,M,1,0,0,0,56019,29.0,25-45,50,No,No,0
21056,Walter,Munoz,3919 Fern Leaf Lane,Gloucestershire,England,United Kingdom,GL7 1RY,1 (11) 500 555-0114,1968-11-07,Graduate Degree,Clerical,M,M,1,0,0,0,68202,29.0,25-45,78,No,No,0
21058,Meredith,Suri,"035, boulevard du Montparnasse",Verrieres Le Buisson,Essonne,France,91370,1 (11) 500 555-0194,1967-02-19,High School,Manual,F,S,1,1,3,3,29090,30.0,25-45,63,1-2,>=1,0
21059,Misty,Chande,"55, avenue du Port",Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0195,1967-02-04,Partial College,Manual,F,M,1,1,1,1,24977,30.0,25-45,50,1-2,>=1,0
21060,Jaclyn,Tang,6459 Maryland Drive,Newcastle upon Tyne,England,United Kingdom,NT20,1 (11) 500 555-0160,1967-08-21,Bachelors ,Clerical,F,S,0,0,1,1,44929,30.0,25-45,53,No,>=1,1
21061,Desiree,Suarez,"9, route de Marseille",Paris,Seine (Paris),France,75009,1 (11) 500 555-0117,1967-06-18,Bachelors ,Clerical,F,M,1,1,1,1,49608,30.0,25-45,56,1-2,>=1,0
21062,Miranda,Barnes,"2802, boulevard Beau Marchais",Tremblay-en-France,Seine Saint Denis,France,93290,1 (11) 500 555-0133,1967-08-10,Bachelors ,Clerical,F,S,0,1,1,1,43222,30.0,25-45,52,1-2,>=1,1
21063,Louis,Li,"88, impasse Notre-Dame",Roncq,Nord,France,59223,1 (11) 500 555-0129,1966-04-23,Partial High School,Manual,M,M,0,2,4,5,27795,31.0,25-45,111,1-2,>=1,1
21064,Colleen,Sun,"8188, place du Tertre",Saint Ouen,Somme,France,80610,1 (11) 500 555-0116,1966-11-20,High School,Manual,F,S,0,1,1,1,17990,31.0,25-45,48,1-2,>=1,0
21065,Robert,Thompson,Dunckerstr 6244,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0156,1967-09-07,Bachelors ,Clerical,M,M,1,0,0,0,61973,30.0,25-45,73,No,No,1
21066,Ebony,Arun,1514 West M Street,West Sussex,England,United Kingdom,RH15 9UD,1 (11) 500 555-0141,1966-04-10,Bachelors ,Skilled Manual,F,M,1,2,1,1,46338,31.0,25-45,57,1-2,>=1,0
21067,Frank,Jimenez,3213 Yellowood Lane,Lancaster,England,United Kingdom,LA1 1LN,1 (11) 500 555-0174,1965-03-05,Partial High School,Manual,M,S,1,1,3,5,21294,32.0,25-45,89,1-2,>=1,1
21068,Lawrence,Jimenez,5097 Bourton Ct.,Bury,England,United Kingdom,PE17,1 (11) 500 555-0119,1965-01-28,Partial High School,Manual,M,S,1,2,3,4,15720,32.0,25-45,93,1-2,>=1,1
21069,Colin,Lu,1191 Boxwood Dr.,Oxford,England,United Kingdom,OX1,1 (11) 500 555-0172,1965-12-15,Partial High School,Manual,M,M,0,2,3,4,20054,32.0,25-45,101,1-2,>=1,1
21070,Latoya,Yuan,"1157, rue Marbeuf",Les Ulis,Essonne,France,91940,1 (11) 500 555-0192,1965-01-03,High School,Manual,F,M,0,1,2,2,21634,32.0,25-45,53,1-2,>=1,1
21072,Dominic,Sanchez,"1111, rue Ste-Honoré",Roncq,Nord,France,59223,1 (11) 500 555-0176,1965-02-22,High School,Manual,M,S,1,1,2,2,20522,32.0,25-45,83,1-2,>=1,0
21075,Manuel,Rana,Berliner Platz 64,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0139,1965-06-09,Bachelors ,Skilled Manual,M,M,1,2,1,1,72116,32.0,25-45,96,1-2,>=1,0
21076,Terrence,Nath,Rotthäuser Weg 11,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0186,1964-12-01,Partial High School,Manual,M,S,1,2,2,3,26901,33.0,25-45,82,1-2,>=1,1
21077,Rachel,James,"4011, rue de Longchamp",Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0118,1964-04-07,Partial High School,Manual,F,S,1,2,2,3,31558,33.0,25-45,54,1-2,>=1,1
21078,Grace,Gray,"1402, rue Lauriston",Metz,Moselle,France,57000,1 (11) 500 555-0123,1964-02-10,Partial High School,Manual,F,S,1,2,2,3,25806,33.0,25-45,57,1-2,>=1,0
21080,Ebony,Lopez,"1, rue de la Centenaire",Versailles,Yveline,France,78000,1 (11) 500 555-0183,1964-07-19,Bachelors ,Skilled Manual,F,M,1,2,1,1,50282,33.0,25-45,57,1-2,>=1,0
21082,Jason,Edwards,Rykestr 8295,Frankfurt,Hessen,Germany,60323,1 (11) 500 555-0115,1964-08-18,Partial College,Manual,M,S,1,0,2,2,49333,33.0,25-45,84,No,>=1,1
21083,Trisha,Chen,9093 Gilardy Dr.,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0156,1963-12-20,High School,Manual,F,S,1,2,3,3,17267,34.0,25-45,61,1-2,>=1,0
21084,Clarence,Deng,"70, place du Tertre",Paris La Defense,Hauts de Seine,France,92081,1 (11) 500 555-0183,1933-05-25,High School,Manual,M,M,0,2,0,4,18397,64.0,>55,55,1-2,No,0
21085,Leslie,Vazquez,Klara Straße 2464,Saarbrücken,Saarland,Germany,66001,1 (11) 500 555-0184,1933-11-16,Partial College,Manual,F,M,1,1,0,2,24650,64.0,>55,41,1-2,No,0
21087,Rebecca,Scott,Kapellstr 49,Ingolstadt,Bayern,Germany,85049,1 (11) 500 555-0113,1966-08-22,Bachelors ,Professional,F,S,0,0,0,0,57377,31.0,25-45,48,No,No,0
21090,Thomas,Garcia,"6, route de Marseille",Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0164,1965-06-26,Partial College,Clerical,M,S,1,1,2,2,57822,32.0,25-45,94,1-2,>=1,1
21091,Ashley,Jenkins,Königsteiner Straße 500,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0119,1965-04-19,Partial College,Clerical,F,S,1,2,2,2,52211,32.0,25-45,60,1-2,>=1,0
21093,Jacquelyn,Castro,2075 Browse Ct,London,England,United Kingdom,SW19 3RU,1 (11) 500 555-0135,1964-10-02,Bachelors ,Skilled Manual,F,M,1,0,0,1,57826,33.0,25-45,52,No,No,0
21094,Alison,Sharma,"8280, place du Tertre",Chatou,Yveline,France,78400,1 (11) 500 555-0125,1963-11-18,Partial College,Clerical,F,S,1,2,2,2,58871,34.0,25-45,59,1-2,>=1,0
21096,Jon,Lin,Hellweg 4934,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0117,1963-09-03,Partial College,Clerical,M,S,1,0,3,3,65017,34.0,25-45,107,No,>=1,1
21097,Gary,Ruiz,Winter der Böck 5850,Berlin,Hessen,Germany,13441,1 (11) 500 555-0126,1977-06-21,High School,Manual,M,M,0,1,0,0,28888,20.0,<25,63,1-2,No,0
21098,Steve,Ma,"9406, rue Maillard",Boulogne-sur-Mer,Pas de Calais,France,62200,1 (11) 500 555-0114,1979-02-11,High School,Manual,M,M,0,2,4,4,24373,18.0,<25,101,1-2,>=1,0
21100,Sandra,Zhang,Kapellstr 4767,Münster,Saarland,Germany,48001,1 (11) 500 555-0140,1979-06-23,Partial College,Clerical,F,S,1,1,3,3,63160,18.0,<25,64,1-2,>=1,1
21102,Willie,Zheng,Kappellweg 664,Stuttgart,Saarland,Germany,70511,1 (11) 500 555-0168,1963-03-02,Bachelors ,Skilled Manual,M,M,1,0,0,1,63079,34.0,25-45,74,No,No,1
21103,Francis,Hernandez,3708 Montana,Cheltenham,England,United Kingdom,GL50,1 (11) 500 555-0187,1963-07-24,Bachelors ,Skilled Manual,M,M,1,0,0,1,74086,34.0,25-45,79,No,No,0
21104,Robin,Gutierrez,4629 Candellero Dr,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0133,1963-07-03,Bachelors ,Skilled Manual,F,M,1,0,0,1,44450,34.0,25-45,44,No,No,0
21105,Cory,Sara,7476 Halfmoon Court,York,England,United Kingdom,YO15,1 (11) 500 555-0197,1963-05-06,Bachelors ,Skilled Manual,M,M,1,0,0,1,59922,34.0,25-45,68,No,No,1
21106,Katie,Sharma,237 Ashley Way,London,England,United Kingdom,C2H 7AU,1 (11) 500 555-0139,1962-01-09,Bachelors ,Skilled Manual,F,M,1,1,0,1,49499,35.0,25-45,46,1-2,No,0
21107,Kaitlin,Rodriguez,Dunckerstr 7835,Berlin,Saarland,Germany,14197,1 (11) 500 555-0132,1962-09-26,Bachelors ,Skilled Manual,F,M,1,1,0,1,45518,35.0,25-45,52,1-2,No,0
21108,Kristine,Martin,Buergermeister-ulrich-str 7500,München,Hessen,Germany,80074,1 (11) 500 555-0191,1962-11-23,Bachelors ,Skilled Manual,F,M,1,1,0,1,53639,35.0,25-45,51,1-2,No,0
21109,Katie,Pal,Marketplatz 64,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0159,1978-02-27,Partial College,Clerical,F,S,1,1,4,4,42154,19.0,<25,68,1-2,>=1,1
21110,Brent,Zeng,5183 Hames Drive,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0195,1978-08-07,Partial College,Clerical,M,M,0,2,4,4,46574,19.0,<25,119,1-2,>=1,0
21111,Ricardo,Deng,6445 Heartwood Drive,London,England,United Kingdom,SW6 SBY,1 (11) 500 555-0163,1978-12-16,Partial College,Clerical,M,S,1,2,4,4,44911,19.0,<25,106,1-2,>=1,1
21112,Johnathan,Prasad,"34703, rue des Bouchers",Paris,Seine (Paris),France,75002,1 (11) 500 555-0114,1977-03-17,Partial College,Clerical,M,M,0,3,5,5,40562,20.0,<25,125,>=3,>=1,0
21113,Laura,Cai,"8, rue des Vendangeurs",Paris,Seine (Paris),France,75012,1 (11) 500 555-0163,1977-07-10,Partial College,Clerical,F,S,1,1,0,0,35686,20.0,<25,41,1-2,No,0
21115,Bobby,Raman,Galeriestr 2892,Grevenbroich,Bayern,Germany,41485,1 (11) 500 555-0111,1977-07-01,Partial College,Clerical,M,S,1,1,0,0,59942,20.0,<25,68,1-2,No,0
21116,Carson,Russell,7440 Dorset Way,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0118,1976-12-13,High School,Manual,M,M,0,1,0,0,10279,21.0,<25,55,1-2,No,0
21117,Bryant,Sara,"65bis, boulevard Saint Germain",Saint Ouen,Loir et Cher,France,41100,1 (11) 500 555-0153,1975-05-24,Partial High School,Manual,M,S,1,2,0,0,17793,22.0,<25,56,1-2,No,0
21118,Lisa,Hu,7489 Relief Valley Ct,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0164,1975-03-23,High School,Manual,F,S,0,1,0,0,23558,22.0,<25,40,1-2,No,0
21119,Edward,Campbell,"31, cours Mirabeau",Chatou,Yveline,France,78400,1 (11) 500 555-0174,1976-01-22,High School,Manual,M,S,0,1,0,0,28630,21.0,<25,58,1-2,No,0
21120,Roger,Chen,Karl Liebknecht str 299,Kassel,Hessen,Germany,34117,1 (11) 500 555-0112,1976-07-11,Partial College,Clerical,M,M,0,1,0,0,57187,21.0,<25,78,1-2,No,0
21122,Julie,Xie,"5, avenue du Québec",Villeneuve-d'Ascq,Nord,France,59491,1 (11) 500 555-0156,1974-04-11,Partial High School,Manual,F,M,1,2,0,0,11716,23.0,<25,44,1-2,No,0
21123,Carl,Luo,"4877, rue des Ecoles",Boulogne-Billancourt,Hauts de Seine,France,92100,1 (11) 500 555-0178,1974-08-12,Partial High School,Manual,M,S,1,2,0,0,34417,23.0,<25,57,1-2,No,0
21124,Mallory,Alvarez,3134 Rambling Rose Dr.,Reading,England,United Kingdom,RG7 5H7,1 (11) 500 555-0124,1974-06-21,Partial High School,Manual,F,S,0,2,0,0,11595,23.0,<25,41,1-2,No,1
21125,Bruce,Rana,"16, rue de l´Avenir",Courbevoie,Hauts de Seine,France,92400,1 (11) 500 555-0156,1975-12-01,Partial College,Clerical,M,S,1,1,0,0,46109,22.0,<25,64,1-2,No,1
21126,Kaitlin,Gonzalez,"534, rue des Grands Champs",Paris,Seine (Paris),France,75007,1 (11) 500 555-0117,1975-11-07,Partial College,Clerical,F,S,0,1,0,0,40511,22.0,<25,43,1-2,No,0
21127,Crystal,Zheng,"34334, rue Jean Mermoz",Versailles,Yveline,France,78000,1 (11) 500 555-0171,1975-07-25,Partial College,Clerical,F,S,1,1,0,0,45863,22.0,<25,42,1-2,No,0
21128,Kenneth,Andersen,Wertheimer Straße 854,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0185,1975-06-20,Partial College,Clerical,M,S,0,1,0,0,52709,22.0,<25,67,1-2,No,0
21129,Rafael,Wang,Rykestr 9582,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0117,1975-03-17,Partial College,Clerical,M,S,1,1,0,0,60994,22.0,<25,66,1-2,No,0
21130,Mackenzie,Ward,6963 Santa Monica Drive,Kirkby,England,United Kingdom,KB9,1 (11) 500 555-0119,1975-12-16,Bachelors ,Skilled Manual,F,M,1,0,1,1,50442,22.0,<25,54,No,>=1,0
21131,Gilbert,Nath,Karl Liebknecht str 299,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0144,1973-04-07,Partial High School,Manual,M,S,0,2,0,0,26923,24.0,<25,56,1-2,No,0
21133,April,Kumar,"242, rue Léo Delibes",Sèvres,Hauts de Seine,France,92310,1 (11) 500 555-0124,1974-08-06,Partial College,Clerical,F,S,0,1,0,0,38346,23.0,<25,39,1-2,No,0
21134,Bob,Chapman,2813 A St.,London,England,United Kingdom,W1V 5RN,1 (11) 500 555-0155,1980-03-02,Partial High School,Manual,M,S,0,2,0,0,19243,17.0,<25,60,1-2,No,0
21135,Raul,Raji,6026 Lacanda Ct,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0136,1980-10-26,Partial High School,Manual,M,M,0,2,0,0,19728,17.0,<25,60,1-2,No,0
21136,Natasha,Carlson,9573 Royal Oak Rd.,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0128,1980-03-12,Partial High School,Manual,F,M,0,2,0,0,33364,17.0,<25,47,1-2,No,0
21137,Steve,Li,6481 Hastings Drive,W. York,England,United Kingdom,BD1 4SJ,1 (11) 500 555-0190,1980-11-15,Partial High School,Manual,M,S,0,2,0,0,23063,17.0,<25,57,1-2,No,0
21138,Kaylee,Phillips,531 Northridge Drive,Langford,British Columbia,Canada,V9,745-555-0127,1962-02-26,Partial College,Skilled Manual,F,M,1,1,0,1,74065,35.0,25-45,55,1-2,No,0
21139,Alex,Adams,237 Bellwood Dr.,Lake Oswego,Oregon,United States,97034,346-555-0124,1962-06-24,Partial College,Skilled Manual,M,M,1,1,0,1,101627,35.0,25-45,88,1-2,No,0
21142,Mason,Brooks,3331 Algiers Dr.,Milwaukie,Oregon,United States,97222,583-555-0129,1961-04-20,High School,Skilled Manual,M,M,1,3,3,4,63983,36.0,25-45,115,>=3,>=1,1
21143,Allison,Campbell,45 Landing Terrace,Lake Oswego,Oregon,United States,97034,735-555-0181,1961-05-14,Partial College,Skilled Manual,F,M,1,1,0,1,66039,36.0,25-45,51,1-2,No,0
21144,Lucas,Richardson,9057 Palms Dr.,Renton,Washington,United States,98055,875-555-0160,1961-02-08,Partial College,Skilled Manual,M,M,1,1,0,1,93468,36.0,25-45,80,1-2,No,0
21145,Mindy,Lal,9639 M St.,Burlingame,California,United States,94010,802-555-0155,1960-06-02,Bachelors ,Professional,F,M,0,1,0,0,56807,37.0,25-45,50,1-2,No,0
21147,Angel,Rogers,8056 Village Oaks Dr.,Kirkland,Washington,United States,98033,771-555-0114,1960-07-17,Partial College,Skilled Manual,M,M,1,1,0,1,111465,37.0,25-45,84,1-2,No,0
21148,Brianna,Gonzales,5581 Stanford Street,N. Vancouver,British Columbia,Canada,V7L 4J4,928-555-0116,1967-03-03,Partial College,Skilled Manual,F,S,1,1,0,0,46516,30.0,25-45,40,1-2,No,0
21149,Miguel,Diaz,2824 Meadowvale Court,Corvallis,Oregon,United States,97330,744-555-0121,1967-12-27,Partial College,Skilled Manual,M,S,0,1,0,0,54180,30.0,25-45,66,1-2,No,1
21150,Alyssa,Ramirez,8384 Potomac Drive,Sedro Woolley,Washington,United States,98284,357-555-0194,1967-09-25,Graduate Degree,Professional,F,S,0,1,0,0,98253,30.0,25-45,52,1-2,No,0
21151,Aaron,Campbell,3310 Harvey Way,Bellflower,California,United States,90706,187-555-0177,1967-12-22,Graduate Degree,Professional,M,S,1,1,0,0,116163,30.0,25-45,79,1-2,No,1
21153,James,Thompson,9782 Price Lane,San Carlos,California,United States,94070,114-555-0181,1967-02-15,Graduate Degree,Professional,M,M,0,1,0,0,108815,30.0,25-45,86,1-2,No,1
21154,Michael,Clark,7484 Roundtree Drive,Mill Valley,California,United States,94941,603-555-0116,1928-02-10,Graduate Degree,Professional,M,M,0,1,0,1,72006,69.0,>55,59,1-2,No,0
21155,Jeremiah,Flores,7530 Vista Diablo,Lincoln Acres,California,United States,91950,177-555-0148,1960-03-04,Partial College,Skilled Manual,M,M,1,1,0,1,91477,37.0,25-45,77,1-2,No,1
21156,Maria,Lopez,3960 Fairfield Avenue,Corvallis,Oregon,United States,97330,431-555-0183,1960-02-24,Partial College,Skilled Manual,F,M,1,1,0,1,70835,37.0,25-45,54,1-2,No,0
21158,Trevor,Patterson,4326 Niagara Court,Redmond,Washington,United States,98052,396-555-0143,1959-07-19,Bachelors ,Professional,M,S,1,1,3,4,91405,38.0,25-45,108,1-2,>=1,1
21159,Kaitlyn,Rodriguez,3152 Willow Pass Rd.,Corvallis,Oregon,United States,97330,111-555-0123,1959-06-09,Graduate Degree,Professional,F,M,1,3,5,5,102424,38.0,25-45,102,>=3,>=1,0
21160,April,Xie,1343 Apple Drive,Chula Vista,California,United States,91910,413-555-0177,1959-11-24,Graduate Degree,Professional,F,M,1,0,0,3,120782,38.0,25-45,54,No,No,0
21161,Megan,Johnson,2943 Eagle Peak Road,Puyallup,Washington,United States,98371,937-555-0147,1958-03-14,Bachelors ,Professional,F,M,1,1,0,1,88154,39.0,25-45,49,1-2,No,0
21162,Brooke,Sanchez,1728 Village Oaks Dr.,Lakewood,California,United States,90712,555-555-0157,1958-11-21,Bachelors ,Professional,F,S,1,1,0,1,76134,39.0,25-45,50,1-2,No,0
21163,William,Williams,636 Marina Village Pkwy.,Bellflower,California,United States,90706,140-555-0163,1958-06-05,Graduate Degree,Professional,M,M,1,1,4,5,118436,39.0,25-45,144,1-2,>=1,0
21164,Troy,Raman,1565 Esperanea Dr.,Chula Vista,California,United States,91910,712-555-0111,1958-02-08,Graduate Degree,Professional,M,M,1,2,4,5,117888,39.0,25-45,150,1-2,>=1,1
21165,Sheila,Gomez,7826 W. Hookston Road,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0156,1969-08-03,Graduate Degree,Management,F,S,1,0,4,4,114643,28.0,25-45,88,No,>=1,1
21166,Tamara,Yuan,1688 Sudan Loop,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0114,1969-03-15,Graduate Degree,Management,F,S,1,0,0,1,93371,28.0,25-45,49,No,No,0
21167,Kara,Becker,8474 Carmel Drive,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0193,1969-10-11,Graduate Degree,Management,F,S,0,0,0,2,126544,28.0,25-45,51,No,No,1
21168,Clifford,Chapman,4010 Willow Pass Road,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0169,1970-04-22,Graduate Degree,Management,M,M,1,1,4,4,133620,27.0,25-45,152,1-2,>=1,1
21169,Nancy,Arun,4056 Marina Vill Pkwy.,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0138,1970-08-23,Bachelors ,Professional,F,M,1,0,0,2,97103,27.0,25-45,51,No,No,0
21170,Edwin,Sun,1451 Victory Lane,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0127,1968-09-27,Bachelors ,Professional,M,M,0,3,5,5,83259,29.0,25-45,148,>=3,>=1,1
21172,Francisco,Sanchez,5872 Matterhorn Court,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0156,1968-05-07,Bachelors ,Professional,M,M,0,3,5,5,111580,29.0,25-45,157,>=3,>=1,1
21173,Chad,Yuan,7090 C. Mount Hood,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0115,1967-11-13,Bachelors ,Professional,M,M,1,3,5,5,114716,30.0,25-45,164,>=3,>=1,1
21174,Andre,Smith,470 Laurel,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0137,1967-03-13,Bachelors ,Professional,M,M,1,3,5,5,88379,30.0,25-45,149,>=3,>=1,1
21175,Armando,Gomez,9683 Pine Valley Road,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0158,1967-07-24,Graduate Degree,Management,M,S,1,2,5,5,128542,30.0,25-45,149,1-2,>=1,1
21176,Raul,Chande,938 San Ysidro Court,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0130,1967-08-10,Graduate Degree,Management,M,M,1,2,5,5,126905,30.0,25-45,163,1-2,>=1,1
21177,Kara,Nath,3043 Rock Creek Pl.,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0195,1967-02-14,Graduate Degree,Management,F,M,1,2,5,5,124471,30.0,25-45,109,1-2,>=1,1
21178,Jillian,Saunders,7443 Sherry Circle,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0119,1966-06-08,Bachelors ,Professional,F,M,0,3,5,5,100675,31.0,25-45,99,>=3,>=1,0
21179,Jaclyn,Zhou,879 St. Andrews Way,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0150,1966-07-12,Bachelors ,Professional,F,M,1,3,5,5,102960,31.0,25-45,102,>=3,>=1,1
21180,Katherine,Flores,1752 Attic Lane,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0148,1965-03-24,Bachelors ,Professional,F,S,0,1,2,2,101323,32.0,25-45,70,1-2,>=1,0
21182,Lori,Navarro,4633 Jefferson Street,Findon,South Australia,Australia,5023,1 (11) 500 555-0171,1965-11-13,Bachelors ,Professional,F,M,1,1,3,3,98999,32.0,25-45,86,1-2,>=1,1
21183,Hector,Moreno,1412 San Marino Ct.,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0144,1968-09-15,Bachelors ,Professional,M,M,1,4,5,5,95113,29.0,25-45,160,>=3,>=1,1
21184,Harold,Rodriguez,4159 Apple Drive,Findon,South Australia,Australia,5023,1 (11) 500 555-0180,1968-08-17,Bachelors ,Professional,M,S,0,1,0,0,99295,29.0,25-45,73,1-2,No,1
21185,Gilbert,Jai,1509 Orangewood Ave.,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0158,1968-04-25,Bachelors ,Professional,M,M,1,4,5,5,131134,29.0,25-45,165,>=3,>=1,1
21186,Randall,Vazquez,2168 Terra Calitina,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0144,1965-02-04,Bachelors ,Professional,M,S,0,1,0,0,118774,32.0,25-45,81,1-2,No,1
21187,Darrell,Luo,3215 Polson Court,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0127,1964-10-16,Bachelors ,Professional,M,M,1,2,3,3,94798,33.0,25-45,127,1-2,>=1,1
21188,Clifford,Sanchez,494 Crown Court,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0195,1964-07-19,Bachelors ,Professional,M,M,1,2,4,4,100628,33.0,25-45,145,1-2,>=1,1
21189,Desiree,Rubio,3727 Withersed Lane,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0113,1963-11-23,Bachelors ,Professional,F,M,1,2,2,3,89729,34.0,25-45,66,1-2,>=1,0
21190,Pablo,Rovira Diez,"15, rue Descartes",East Brisbane,Queensland,Australia,4169,786-555-0100,1963-02-23,Bachelors ,Professional,M,S,0,1,0,0,105438,34.0,25-45,76,1-2,No,1
